policy,seed,rounds,S,k,top_gap_lambda,transition_dominance,context_noise_level,transition_variant,trust_scale_mult,gate_scale_mult,gate_mode,beta_gate_concentration,trust_floor,trust_cap,support_mask_enabled,avg_reward,cum_reward,oracle_cum_reward,reward_pct_oracle,cum_regret,top1_agreement,top2_agreement,transition_l1_error,off_support_leakage,runtime_seconds,policy_label,experiment_id
tm_tw_refined,20262401,100,50,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,6647.662171305957,664766.2171305957,710362.4906031003,93.58126673695944,45596.273472504574,0.63,0.86,0.3053423358481489,0.015817903465135633,0.9919737919999534,tm_tw_refined_dense,context_noise_refinement
tm_tw_refined,20262402,100,50,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,10212.890485633507,1021289.0485633507,1261759.4011186121,80.94166349447664,240470.35255526146,0.49,0.7,0.3107621612737074,0.015852778854252236,0.9773433750000322,tm_tw_refined_dense,context_noise_refinement
tm_tw_refined,20263217,100,50,2,0.0,0.45,0.0,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,7033.599103048997,703359.9103048997,936486.1758334688,75.10627796282334,233126.26552856923,0.61,0.82,0.2396610002273345,0.0124162551409394,1.0019608749999804,tm_tw_refined_gated_offline,context_noise_refinement
tm_tw_refined,20263218,100,50,2,0.0,0.45,0.0,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,8077.682410389581,807768.2410389582,1028827.9354664008,78.51344361803035,221059.6944274425,0.46,0.66,0.2400617906295629,0.0124386418398131,0.9661122079999984,tm_tw_refined_gated_offline,context_noise_refinement
tm_tw_refined,20263219,100,50,2,0.0,0.45,0.0,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,7011.415289396338,701141.5289396339,1045701.9227853288,67.0498460088966,344560.3938456951,0.38,0.66,0.2414470335553546,0.0125274543705084,0.959542416000005,tm_tw_refined_gated_offline,context_noise_refinement
tm_tw_refined,20263220,100,50,2,0.0,0.45,0.0,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,7298.002271395454,729800.2271395454,819171.7018122151,89.0900192871705,89371.47467266978,0.67,0.82,0.24223965406911363,0.012527265137164102,0.9482977499999379,tm_tw_refined_gated_offline,context_noise_refinement
tm_tw_refined,20263221,100,50,2,0.0,0.45,0.0,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,7378.753874345064,737875.3874345064,1099260.8643708231,67.12468453580756,361385.4769363167,0.48,0.65,0.2397362439379522,0.012413227407429676,0.9533978340000431,tm_tw_refined_gated_offline,context_noise_refinement
tm_tw_refined,20263222,100,50,2,0.0,0.45,0.0,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,6628.60201142036,662860.201142036,913557.3970908411,72.55813408690767,250697.19594880508,0.48,0.68,0.2399619125307973,0.012442818771653753,0.9462599580000415,tm_tw_refined_gated_offline,context_noise_refinement
tm_tw_refined,20263223,100,50,2,0.0,0.45,0.0,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,9779.329415170723,977932.9415170724,1026303.8096729282,95.28688603706235,48370.8681558558,0.72,0.89,0.23992983418461827,0.012366892834591211,0.9386170420000326,tm_tw_refined_gated_offline,context_noise_refinement
tm_tw_refined,20263224,100,50,2,0.0,0.45,0.0,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,7104.595743332436,710459.5743332435,902869.4911047529,78.6890665077102,192409.91677150934,0.47,0.68,0.24125351100529982,0.012478584859327856,0.9338012919999983,tm_tw_refined_gated_offline,context_noise_refinement
tm_tw_refined,20263225,100,50,2,0.0,0.45,0.0,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,8155.113663483056,815511.3663483056,882754.2826660918,92.38260095270235,67242.9163177862,0.69,0.84,0.2419133217171743,0.01250100309709234,0.9672130420000258,tm_tw_refined_gated_offline,context_noise_refinement
tm_tw_refined,20263226,100,50,2,0.0,0.45,0.0,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,11614.120340749796,1161412.0340749796,1407093.5611248296,82.53978741445933,245681.52704984997,0.57,0.76,0.23927847093675378,0.012388169758747528,0.9949626659999922,tm_tw_refined_gated_offline,context_noise_refinement
tm_tw_refined,20263217,100,50,2,0.0,0.45,0.0,gated_offline,0.5,1.0,beta,20.0,0.1,0.95,False,7055.437191239741,705543.7191239741,894850.1654032328,78.84490011867469,189306.4462792587,0.5,0.82,0.2376852773610813,0.0123497396203973,1.035520083999984,tm_tw_refined_gated_offline_best_beta,context_noise_refinement
tm_tw_refined,20263218,100,50,2,0.0,0.45,0.0,gated_offline,0.5,1.0,beta,20.0,0.1,0.95,False,7710.558318334794,771055.8318334795,1004017.6546527843,76.79703920148005,232961.82281930489,0.51,0.7,0.2403336355765503,0.0124101858756552,1.0247584159999974,tm_tw_refined_gated_offline_best_beta,context_noise_refinement
tm_tw_refined,20263219,100,50,2,0.0,0.45,0.0,gated_offline,0.5,1.0,beta,20.0,0.1,0.95,False,8073.98422460041,807398.422460041,1111365.3891147852,72.64923222983782,303966.96665474423,0.49,0.73,0.2391221674614196,0.0124175748463982,1.0377638329999854,tm_tw_refined_gated_offline_best_beta,context_noise_refinement
tm_tw_refined,20263220,100,50,2,0.0,0.45,0.0,gated_offline,0.5,1.0,beta,20.0,0.1,0.95,False,7720.863096336018,772086.3096336018,828967.8903458457,93.13826489847358,56881.580712243915,0.66,0.89,0.24270286818455847,0.012595408852939896,1.0439448330000687,tm_tw_refined_gated_offline_best_beta,context_noise_refinement
tm_tw_refined,20263221,100,50,2,0.0,0.45,0.0,gated_offline,0.5,1.0,beta,20.0,0.1,0.95,False,6440.034879498075,644003.4879498074,972308.6003456869,66.23447408784037,328305.11239587946,0.37,0.59,0.24160116494591694,0.012481968390948603,1.0065251250000529,tm_tw_refined_gated_offline_best_beta,context_noise_refinement
tm_tw_refined,20263222,100,50,2,0.0,0.45,0.0,gated_offline,0.5,1.0,beta,20.0,0.1,0.95,False,7630.272218828839,763027.2218828839,953267.95513626,80.04330972961499,190240.7332533761,0.46,0.74,0.24063209172022448,0.012435376579032648,1.0732746249999536,tm_tw_refined_gated_offline_best_beta,context_noise_refinement
tm_tw_refined,20263223,100,50,2,0.0,0.45,0.0,gated_offline,0.5,1.0,beta,20.0,0.1,0.95,False,8858.504236007166,885850.4236007165,971268.3251087618,91.20552999620571,85417.90150804527,0.66,0.84,0.24033944614020086,0.012432269998296094,1.0061074999999846,tm_tw_refined_gated_offline_best_beta,context_noise_refinement
tm_tw_refined,20263224,100,50,2,0.0,0.45,0.0,gated_offline,0.5,1.0,beta,20.0,0.1,0.95,False,8375.346944256478,837534.6944256478,1014996.8583177567,82.515988848849,177462.16389210883,0.53,0.83,0.23965944275629797,0.012404003267482531,1.0314165409999987,tm_tw_refined_gated_offline_best_beta,context_noise_refinement
tm_tw_refined,20263225,100,50,2,0.0,0.45,0.0,gated_offline,0.5,1.0,beta,20.0,0.1,0.95,False,7201.046908105653,720104.6908105653,736857.8358906335,97.72640742025645,16753.145080068265,0.69,0.86,0.24144946470570786,0.012513143598841344,1.0266930839999304,tm_tw_refined_gated_offline_best_beta,context_noise_refinement
tm_tw_refined,20263226,100,50,2,0.0,0.45,0.0,gated_offline,0.5,1.0,beta,20.0,0.1,0.95,False,8864.358660563172,886435.8660563172,1369105.16577098,64.74563738550656,482669.29971466283,0.53,0.82,0.23753776954098033,0.01232338296365343,0.998777208999968,tm_tw_refined_gated_offline_best_beta,context_noise_refinement
tm_tw_refined,20264173,100,50,2,0.0,0.45,0.0,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,6958.926554546188,695892.6554546187,944251.2807749972,73.69782489291015,248358.6253203785,0.53,0.78,0.2415307858822427,0.0124935431638452,2.4880970829999853,tm_tw_refined_gated_offline_low_rank,context_noise_refinement
tm_tw_refined,20264174,100,50,2,0.0,0.45,0.0,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,7908.94225238757,790894.225238757,947209.15170472,83.4973167030071,156314.9264659629,0.41,0.64,0.2420920280111506,0.012548343957663,2.584642124999988,tm_tw_refined_gated_offline_low_rank,context_noise_refinement
tm_tw_refined,20264175,100,50,2,0.0,0.45,0.0,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,8145.314652565181,814531.4652565181,1118710.1285666733,72.80987670149385,304178.6633101552,0.38,0.67,0.2406551957562457,0.0124092308386204,2.6092702919999624,tm_tw_refined_gated_offline_low_rank,context_noise_refinement
tm_tw_refined,20264176,100,50,2,0.0,0.45,0.0,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,7678.076281032305,767807.6281032305,819885.3365117959,93.64817175165857,52077.70840856538,0.76,0.89,0.239440475672754,0.012440767758166198,2.6089791670000295,tm_tw_refined_gated_offline_low_rank,context_noise_refinement
tm_tw_refined,20264177,100,50,2,0.0,0.45,0.0,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,7299.527968472092,729952.7968472092,1047222.1873475569,69.70371767008304,317269.3905003477,0.42,0.66,0.23896485783680074,0.012389686582273404,2.704901333999942,tm_tw_refined_gated_offline_low_rank,context_noise_refinement
tm_tw_refined,20264178,100,50,2,0.0,0.45,0.0,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,7480.713359033083,748071.3359033084,1042553.889967801,71.75373312610367,294482.5540644927,0.48,0.66,0.23922953222708482,0.012372019875514926,2.6144347089999656,tm_tw_refined_gated_offline_low_rank,context_noise_refinement
tm_tw_refined,20264179,100,50,2,0.0,0.45,0.0,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,9171.351462932835,917135.1462932834,947356.3823911714,96.8099400965022,30221.236097887973,0.72,0.87,0.24246115177342742,0.012528326617955114,2.6746923749999496,tm_tw_refined_gated_offline_low_rank,context_noise_refinement
tm_tw_refined,20264180,100,50,2,0.0,0.45,0.0,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,8824.337907393869,882433.7907393868,1163932.822926976,75.814838567771,281499.0321875892,0.51,0.76,0.2405136115453881,0.01247019945675597,2.5283784160000096,tm_tw_refined_gated_offline_low_rank,context_noise_refinement
tm_tw_refined,20264181,100,50,2,0.0,0.45,0.0,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,7011.5666439278975,701156.6643927897,789796.1671568054,88.77691403807266,88639.50276401569,0.64,0.83,0.24122469620242143,0.012475860687641362,2.411519750000025,tm_tw_refined_gated_offline_low_rank,context_noise_refinement
tm_tw_refined,20264182,100,50,2,0.0,0.45,0.0,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,11962.894500865315,1196289.4500865315,1438589.292762427,83.15712177930762,242299.84267589543,0.53,0.78,0.24051476874941533,0.012423937817602307,2.5523134999999684,tm_tw_refined_gated_offline_low_rank,context_noise_refinement
tm_tw_refined,20264173,100,50,2,0.0,0.45,0.0,gated_offline_low_rank,0.5,1.0,beta,20.0,0.1,0.95,False,6566.6786071242905,656667.860712429,800859.4957750452,81.99538922578769,144191.6350626162,0.51,0.82,0.2409926820816857,0.0124811276823926,2.588283541999999,tm_tw_refined_gated_offline_low_rank_best_beta,context_noise_refinement
tm_tw_refined,20264174,100,50,2,0.0,0.45,0.0,gated_offline_low_rank,0.5,1.0,beta,20.0,0.1,0.95,False,9105.1537224056,910515.37224056,1009390.9326133684,90.20443346793158,98875.56037280848,0.55,0.74,0.2407618469336676,0.0124826198661601,2.574405500000012,tm_tw_refined_gated_offline_low_rank_best_beta,context_noise_refinement
tm_tw_refined,20264175,100,50,2,0.0,0.45,0.0,gated_offline_low_rank,0.5,1.0,beta,20.0,0.1,0.95,False,7390.63304395542,739063.304395542,1110610.3138717047,66.54569070397783,371547.0094761627,0.39,0.65,0.2377838513973782,0.0123481202954766,2.585319542000036,tm_tw_refined_gated_offline_low_rank_best_beta,context_noise_refinement
tm_tw_refined,20264176,100,50,2,0.0,0.45,0.0,gated_offline_low_rank,0.5,1.0,beta,20.0,0.1,0.95,False,8483.85144519144,848385.144519144,900960.3465529601,94.1645376253276,52575.20203381614,0.74,0.91,0.24016004317640097,0.012447070608359808,2.786123875000044,tm_tw_refined_gated_offline_low_rank_best_beta,context_noise_refinement
tm_tw_refined,20264177,100,50,2,0.0,0.45,0.0,gated_offline_low_rank,0.5,1.0,beta,20.0,0.1,0.95,False,5911.404750412783,591140.4750412783,954673.9488874938,61.92066681301502,363533.4738462155,0.32,0.63,0.2391927487126582,0.012410329771844187,2.5445537499999773,tm_tw_refined_gated_offline_low_rank_best_beta,context_noise_refinement
tm_tw_refined,20264178,100,50,2,0.0,0.45,0.0,gated_offline_low_rank,0.5,1.0,beta,20.0,0.1,0.95,False,6725.842169203039,672584.2169203039,961540.6079300533,69.94860241713583,288956.3910097494,0.43,0.65,0.24058827514338094,0.012460753558983403,2.567289999999957,tm_tw_refined_gated_offline_low_rank_best_beta,context_noise_refinement
tm_tw_refined,20264179,100,50,2,0.0,0.45,0.0,gated_offline_low_rank,0.5,1.0,beta,20.0,0.1,0.95,False,7993.292930463097,799329.2930463097,870405.9566918743,91.83407890317025,71076.66364556458,0.69,0.87,0.24025809568211784,0.012434366348939069,2.431621707999966,tm_tw_refined_gated_offline_low_rank_best_beta,context_noise_refinement
tm_tw_refined,20264180,100,50,2,0.0,0.45,0.0,gated_offline_low_rank,0.5,1.0,beta,20.0,0.1,0.95,False,8082.600059592638,808260.0059592638,1078256.0403079672,74.95993305341575,269996.03434870346,0.59,0.85,0.23973119692101588,0.012431205560734078,2.706102208000061,tm_tw_refined_gated_offline_low_rank_best_beta,context_noise_refinement
tm_tw_refined,20264181,100,50,2,0.0,0.45,0.0,gated_offline_low_rank,0.5,1.0,beta,20.0,0.1,0.95,False,6895.432258467274,689543.2258467274,766261.234186329,89.98800866899312,76718.00833960157,0.55,0.76,0.24242679452742064,0.01252899484820238,2.5106097919999684,tm_tw_refined_gated_offline_low_rank_best_beta,context_noise_refinement
